,Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
1662,1663,CA-2017-144526,2017-04-30,2017-05-06,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,13896,3,7,-9264
1663,1664,CA-2016-128531,2016-11-24,2016-11-26,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217,Central,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,4192,5,2,3668
1664,1665,CA-2016-128531,2016-11-24,2016-11-26,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217,Central,TEC-AA-10002050,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,297576,3,2,-74394
1665,1666,CA-2016-128531,2016-11-24,2016-11-26,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217,Central,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,4344,3,2,8688
1666,1667,CA-2016-128531,2016-11-24,2016-11-26,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217,Central,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,94992,2,2,-23748
1667,1668,CA-2016-128531,2016-11-24,2016-11-26,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217,Central,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,74352,3,2,23235
1668,1669,CA-2016-128531,2016-11-24,2016-11-26,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217,Central,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",1404,3,2,15795
1669,1670,US-2015-157154,2015-01-10,2015-01-15,Standard Class,MM-17920,Michael Moore,Consumer,United States,New York City,New York,10011,East,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1018104,4,4,-3733048
1670,1671,CA-2017-159457,2017-10-19,2017-10-26,Standard Class,RD-19480,Rick Duston,Consumer,United States,Houston,Texas,77095,Central,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,1668,3,2,52125
1671,1672,CA-2016-107615,2016-03-22,2016-03-25,First Class,RB-19645,Robert Barroso,Corporate,United States,North Las Vegas,Nevada,89031,West,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,5858,2,0,193314
1672,1673,CA-2017-111647,2017-07-03,2017-07-07,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Plano,Texas,75023,Central,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,167968,4,2,62988
1673,1674,CA-2015-150560,2015-12-11,2015-12-12,First Class,SW-20455,Shaun Weien,Consumer,United States,Suffolk,Virginia,23434,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",19662,2,0,963438
1674,1675,CA-2015-143077,2015-09-17,2015-09-21,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Houston,Texas,77041,Central,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,21936,2,6,-104196
1675,1676,CA-2015-143077,2015-09-17,2015-09-21,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Houston,Texas,77041,Central,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,6588,3,8,-102114
1676,1677,CA-2016-122728,2016-05-18,2016-05-24,Standard Class,EB-13930,Eric Barreto,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,10428,3,0,2607
1677,1678,CA-2016-122728,2016-05-18,2016-05-24,Standard Class,EB-13930,Eric Barreto,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),1794,3,0,87906
1678,1679,CA-2014-122882,2014-09-07,2014-09-13,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",64784,1,2,-145764
1679,1680,CA-2014-122882,2014-09-07,2014-09-13,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,32382,3,4,43176
1680,1681,CA-2014-122882,2014-09-07,2014-09-13,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,42368,2,2,84736
1681,1682,CA-2014-122882,2014-09-07,2014-09-13,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,39954,4,7,-559356
1682,1683,US-2016-101497,2016-09-29,2016-10-01,Second Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,1897,1,0,91056
1683,1684,CA-2016-147585,2016-11-07,2016-11-12,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",1482,3,0,62244
1684,1685,CA-2017-149489,2017-04-24,2017-04-27,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",9928,2,2,1241
1685,1686,CA-2017-149489,2017-04-24,2017-04-27,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,1188,2,7,-99
1686,1687,CA-2017-149489,2017-04-24,2017-04-27,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,7518,2,7,-57638
1687,1688,CA-2017-143798,2017-12-10,2017-12-12,First Class,AW-10840,Anthony Witt,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,10368,2,2,36288
1688,1689,CA-2017-143798,2017-12-10,2017-12-12,First Class,AW-10840,Anthony Witt,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,31088,2,2,23316
1689,1690,CA-2014-142839,2014-08-16,2014-08-20,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,853092,6,4,-2274912
1690,1691,CA-2017-129833,2017-12-09,2017-12-15,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",3345,5,0,15387
1691,1692,CA-2017-129833,2017-12-09,2017-12-15,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,104,5,0,5096
1692,1693,US-2016-154361,2016-03-14,2016-03-19,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,2188,5,2,62905
1693,1694,US-2016-158708,2016-06-26,2016-06-29,Second Class,AB-10255,Alejandro Ballentine,Home Office,United States,Plano,Texas,75023,Central,TEC-AC-10003133,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,13616,2,2,35742
1694,1695,CA-2015-156335,2015-09-25,2015-09-28,Second Class,PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,7002,East,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,6396,4,0,198276
1695,1696,CA-2015-156335,2015-09-25,2015-09-28,Second Class,PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,7002,East,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,1446,3,0,70854
1696,1697,CA-2015-156335,2015-09-25,2015-09-28,Second Class,PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,7002,East,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,10498,2,0,5249
1697,1698,CA-2015-148376,2015-12-27,2015-12-31,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Los Angeles,California,90008,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,10696,2,0,310184
1698,1699,CA-2015-148376,2015-12-27,2015-12-31,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Los Angeles,California,90008,West,OFF-LA-10002381,Office Supplies,Labels,Avery 497,2156,7,0,103488
1699,1700,CA-2014-135657,2014-06-03,2014-06-07,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Seattle,Washington,98115,West,OFF-AA-10004633,Furniture,Tables,KI Adjustable-Height Table,51588,6,0,1134936
1700,1701,CA-2015-114069,2015-07-13,2015-07-15,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,11808,2,2,42804
1701,1702,CA-2015-114069,2015-07-13,2015-07-15,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,New York City,New York,10035,East,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,193104,9,1,32184
1702,1703,CA-2015-114069,2015-07-13,2015-07-15,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,New York City,New York,10035,East,FUR-AA-10001147,Office Supplies,Paper,Easy-staple paper,996,2,0,46812
1703,1704,CA-2014-139857,2014-02-02,2014-02-06,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,San Diego,California,92037,West,OFF-AA-10002781,Office Supplies,Fasteners,Staples,1235,5,0,58045
1704,1705,CA-2016-106306,2016-03-08,2016-03-08,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Glendale,Arizona,85301,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",9702,3,7,-71148
1705,1706,CA-2015-100545,2015-11-22,2015-11-26,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,1161,2,7,-9288
1706,1707,CA-2017-123491,2017-10-30,2017-11-05,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,OFF-LA-10003077,Office Supplies,Labels,Avery 500,4386,6,0,206142
1707,1708,CA-2017-123491,2017-10-30,2017-11-05,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,14848,2,2,16704
1708,1709,CA-2017-123491,2017-10-30,2017-11-05,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",742,2,0,371
1709,1710,CA-2017-123491,2017-10-30,2017-11-05,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",71992,1,2,-8999
1710,1711,CA-2017-123491,2017-10-30,2017-11-05,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,199,5,0,6567
1711,1712,CA-2017-123491,2017-10-30,2017-11-05,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",170212,14,0,510636
1712,1713,CA-2015-145401,2015-01-30,2015-02-04,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Houston,Texas,77070,Central,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,14304,6,2,50064
1713,1714,US-2017-124968,2017-09-08,2017-09-13,Second Class,MM-18055,Michelle Moray,Consumer,United States,Chicago,Illinois,60610,Central,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,765625,7,5,-5665625
1714,1715,CA-2017-104003,2017-10-07,2017-10-13,Standard Class,DC-13285,Debra Catini,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,307666,2,15,-144784
1715,1716,CA-2016-154788,2016-04-30,2016-05-04,Standard Class,JL-15835,John Lee,Consumer,United States,New York City,New York,10011,East,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7712,2,2,27956
1716,1717,CA-2016-169943,2016-05-19,2016-05-24,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10011,East,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,2429,5,0,70441
1717,1718,CA-2016-169943,2016-05-19,2016-05-24,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10011,East,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,4549,5,0,0
1718,1719,CA-2016-169943,2016-05-19,2016-05-24,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10011,East,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,3592,4,0,150864
1719,1720,CA-2016-169943,2016-05-19,2016-05-24,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10011,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",3976,8,0,123256
1720,1721,CA-2016-169943,2016-05-19,2016-05-24,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10011,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,47744,4,2,1492
1721,1722,US-2015-123218,2015-12-20,2015-12-25,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,Chicago,Illinois,60623,Central,TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,159984,2,2,119988
1722,1723,US-2015-123218,2015-12-20,2015-12-25,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,Chicago,Illinois,60623,Central,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,255968,4,2,511936
1723,1724,US-2015-123218,2015-12-20,2015-12-25,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,Chicago,Illinois,60623,Central,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",359058,3,3,-718116
1724,1725,CA-2015-127453,2015-12-19,2015-12-20,First Class,JK-15370,Jay Kimmel,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,434352,3,2,434352
1725,1726,CA-2015-127453,2015-12-19,2015-12-20,First Class,JK-15370,Jay Kimmel,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,3552,2,2,444
1726,1727,CA-2015-127453,2015-12-19,2015-12-20,First Class,JK-15370,Jay Kimmel,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-AP-10003860,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,88832,4,2,77728
1727,1728,US-2017-164056,2017-04-29,2017-05-04,Second Class,FM-14215,Filia McAdams,Corporate,United States,Dublin,Ohio,43017,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",104835,5,4,-6989
1728,1729,CA-2016-106894,2016-02-07,2016-02-07,Same Day,CA-12265,Christina Anderson,Consumer,United States,Springfield,Virginia,22153,South,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100,4,0,21
1729,1730,CA-2016-106894,2016-02-07,2016-02-07,Same Day,CA-12265,Christina Anderson,Consumer,United States,Springfield,Virginia,22153,South,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,783,3,0,36018
1730,1731,CA-2014-125136,2014-09-28,2014-10-03,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10001457,Office Supplies,Paper,White GlueTop Scratch Pads,96256,8,2,312832
1731,1732,CA-2014-125136,2014-09-28,2014-10-03,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,10688,2,2,37408
1732,1733,US-2016-131149,2016-07-10,2016-07-14,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Dallas,Texas,75081,Central,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",33804,3,2,-33804
1733,1734,US-2016-131149,2016-07-10,2016-07-14,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Dallas,Texas,75081,Central,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,15424,4,2,17352
1734,1735,CA-2017-101483,2017-07-29,2017-08-01,Second Class,AG-10675,Anna Gayman,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,34848,2,2,6534
1735,1736,CA-2017-101483,2017-07-29,2017-08-01,Second Class,AG-10675,Anna Gayman,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22,5,2,1375
1736,1737,CA-2017-101483,2017-07-29,2017-08-01,Second Class,AG-10675,Anna Gayman,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-AR-10002833,Office Supplies,Art,Newell 322,4368,3,2,3822
1737,1738,CA-2015-130204,2015-09-03,2015-09-09,Standard Class,DB-13120,David Bremer,Corporate,United States,San Francisco,California,94122,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,3144,3,0,84888
1738,1739,CA-2015-130204,2015-09-03,2015-09-09,Standard Class,DB-13120,David Bremer,Corporate,United States,San Francisco,California,94122,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,179,2,0,3401
1739,1740,CA-2015-130204,2015-09-03,2015-09-09,Standard Class,DB-13120,David Bremer,Corporate,United States,San Francisco,California,94122,West,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",12945,5,0,46602
1740,1741,CA-2014-110527,2014-08-09,2014-08-16,Standard Class,ED-13885,Emily Ducich,Home Office,United States,San Diego,California,92037,West,OFF-LA-10000262,Office Supplies,Labels,Avery 494,2088,8,0,96048
1741,1742,CA-2017-152807,2017-10-30,2017-11-03,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,20736,4,2,72576
1742,1743,CA-2017-152807,2017-10-30,2017-11-03,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",7168,2,2,9856
1743,1744,CA-2017-152807,2017-10-30,2017-11-03,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,11168,2,2,-25128
