Row_ID;Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Customer_Name;Segment;Country;City;State;Postal_Code;Region;Product_ID;Category;Sub_Category;Product_Name;Sales;Quantity;Discount;Profit
1701;CA-2015-114069;13.07.2015;15.07.2015;Second Class;ND-18370;Natalie DeCherney;Consumer;United States;New York City;New York;10035;East;OFF-BI-10000320;Office Supplies;Binders;GBC Plastic Binding Combs;11808;2;2;42804
1702;CA-2015-114069;13.07.2015;15.07.2015;Second Class;ND-18370;Natalie DeCherney;Consumer;United States;New York City;New York;10035;East;FUR-CH-10000595;Furniture;Chairs;Safco Contoured Stacking Chairs;193104;9;1;32184
1703;CA-2015-114069;13.07.2015;15.07.2015;Second Class;ND-18370;Natalie DeCherney;Consumer;United States;New York City;New York;10035;East;OFF-PA-10000249;Office Supplies;Paper;Easy-staple paper;996;2;0;46812
1704;CA-2014-139857;2.02.2014;6.02.2014;Standard Class;CD-12790;Cynthia Delaney;Home Office;United States;San Diego;California;92037;West;OFF-FA-10002780;Office Supplies;Fasteners;Staples;1235;5;0;58045
1705;CA-2016-106306;8.03.2016;8.03.2016;Same Day;PG-18820;Patrick Gardner;Consumer;United States;Glendale;Arizona;85301;West;OFF-BI-10003676;Office Supplies;Binders;GBC Standard Recycled Report Covers, Clear Plastic Sheets;9702;3;7;-71148
1706;CA-2015-100545;22.11.2015;26.11.2015;Standard Class;IM-15070;Irene Maddox;Consumer;United States;Philadelphia;Pennsylvania;19120;East;OFF-BI-10003638;Office Supplies;Binders;GBC Durable Plastic Covers;1161;2;7;-9288
1707;CA-2017-123491;30.10.2017;5.11.2017;Standard Class;JK-15205;Jamie Kunitz;Consumer;United States;San Francisco;California;94122;West;OFF-LA-10003077;Office Supplies;Labels;Avery 500;4386;6;0;206142
1708;CA-2017-123491;30.10.2017;5.11.2017;Standard Class;JK-15205;Jamie Kunitz;Consumer;United States;San Francisco;California;94122;West;TEC-PH-10003505;Technology;Phones;Geemarc AmpliPOWER60;14848;2;2;16704
1709;CA-2017-123491;30.10.2017;5.11.2017;Standard Class;JK-15205;Jamie Kunitz;Consumer;United States;San Francisco;California;94122;West;OFF-PA-10003424;Office Supplies;Paper;"""While you Were Out"" Message Book, One Form per Page";742;2;0;371
1710;CA-2017-123491;30.10.2017;5.11.2017;Standard Class;JK-15205;Jamie Kunitz;Consumer;United States;San Francisco;California;94122;West;FUR-CH-10003061;Furniture;Chairs;Global Leather Task Chair, Black;71992;1;2;-8999
1711;CA-2017-123491;30.10.2017;5.11.2017;Standard Class;JK-15205;Jamie Kunitz;Consumer;United States;San Francisco;California;94122;West;OFF-AR-10003514;Office Supplies;Art;4009 Highlighters by Sanford;199;5;0;6567
1712;CA-2017-123491;30.10.2017;5.11.2017;Standard Class;JK-15205;Jamie Kunitz;Consumer;United States;San Francisco;California;94122;West;OFF-AP-10002684;Office Supplies;Appliances;Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection;170212;14;0;510636
1713;CA-2015-145401;30.01.2015;4.02.2015;Standard Class;JP-15520;Jeremy Pistek;Consumer;United States;Houston;Texas;77070;Central;OFF-PA-10004405;Office Supplies;Paper;Rediform Voice Mail Log Books;14304;6;2;50064
1714;US-2017-124968;8.09.2017;13.09.2017;Second Class;MM-18055;Michelle Moray;Consumer;United States;Chicago;Illinois;60610;Central;FUR-TA-10004289;Furniture;Tables;BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables;765625;7;5;-5665625
1715;CA-2017-104003;7.10.2017;13.10.2017;Standard Class;DC-13285;Debra Catini;Consumer;United States;San Francisco;California;94110;West;FUR-BO-10003965;Furniture;Bookcases;O'Sullivan Manor Hill 2-Door Library in Brianna Oak;307666;2;15;-144784
1716;CA-2016-154788;30.04.2016;4.05.2016;Standard Class;JL-15835;John Lee;Consumer;United States;New York City;New York;10011;East;OFF-BI-10003314;Office Supplies;Binders;Tuff Stuff Recycled Round Ring Binders;7712;2;2;27956
1717;CA-2016-169943;19.05.2016;24.05.2016;Standard Class;BN-11515;Bradley Nguyen;Consumer;United States;New York City;New York;10011;East;OFF-AP-10001563;Office Supplies;Appliances;Belkin Premiere Surge Master II 8-outlet surge protector;2429;5;0;70441
1718;CA-2016-169943;19.05.2016;24.05.2016;Standard Class;BN-11515;Bradley Nguyen;Consumer;United States;New York City;New York;10011;East;OFF-ST-10004123;Office Supplies;Storage;Safco Industrial Wire Shelving System;4549;5;0;0
1719;CA-2016-169943;19.05.2016;24.05.2016;Standard Class;BN-11515;Bradley Nguyen;Consumer;United States;New York City;New York;10011;East;FUR-FU-10002088;Furniture;Furnishings;Nu-Dell Float Frame 11 x 14 1/2;3592;4;0;150864
1720;CA-2016-169943;19.05.2016;24.05.2016;Standard Class;BN-11515;Bradley Nguyen;Consumer;United States;New York City;New York;10011;East;FUR-FU-10000010;Furniture;Furnishings;DAX Value U-Channel Document Frames, Easel Back;3976;8;0;123256
1721;CA-2016-169943;19.05.2016;24.05.2016;Standard Class;BN-11515;Bradley Nguyen;Consumer;United States;New York City;New York;10011;East;OFF-BI-10002824;Office Supplies;Binders;Recycled Easel Ring Binders;47744;4;2;1492
1722;US-2015-123218;20.12.2015;25.12.2015;Standard Class;KD-16345;Katherine Ducich;Consumer;United States;Chicago;Illinois;60623;Central;TEC-PH-10001061;Technology;Phones;Apple iPhone 5C;159984;2;2;119988
1723;US-2015-123218;20.12.2015;25.12.2015;Standard Class;KD-16345;Katherine Ducich;Consumer;United States;Chicago;Illinois;60623;Central;TEC-AC-10000736;Technology;Accessories;Logitech G600 MMO Gaming Mouse;255968;4;2;511936
1724;US-2015-123218;20.12.2015;25.12.2015;Standard Class;KD-16345;Katherine Ducich;Consumer;United States;Chicago;Illinois;60623;Central;FUR-BO-10003966;Furniture;Bookcases;Sauder Facets Collection Library, Sky Alder Finish;359058;3;3;-718116
1725;CA-2015-127453;19.12.2015;20.12.2015;First Class;JK-15370;Jay Kimmel;Consumer;United States;Philadelphia;Pennsylvania;19143;East;OFF-AP-10000828;Office Supplies;Appliances;Avanti 4.4 Cu. Ft. Refrigerator;434352;3;2;434352
1726;CA-2015-127453;19.12.2015;20.12.2015;First Class;JK-15370;Jay Kimmel;Consumer;United States;Philadelphia;Pennsylvania;19143;East;OFF-AP-10002906;Office Supplies;Appliances;Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum;3552;2;2;444
1727;CA-2015-127453;19.12.2015;20.12.2015;First Class;JK-15370;Jay Kimmel;Consumer;United States;Philadelphia;Pennsylvania;19143;East;OFF-AP-10003860;Office Supplies;Appliances;Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection;88832;4;2;77728
1728;US-2017-164056;29.04.2017;4.05.2017;Second Class;FM-14215;Filia McAdams;Corporate;United States;Dublin;Ohio;43017;East;FUR-TA-10001307;Furniture;Tables;SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black;104835;5;4;-6989
1729;CA-2016-106894;7.02.2016;7.02.2016;Same Day;CA-12265;Christina Anderson;Consumer;United States;Springfield;Virginia;22153;South;TEC-AC-10003063;Technology;Accessories;Micro Innovations USB RF Wireless Keyboard with Mouse;100;4;0;21
1730;CA-2016-106894;7.02.2016;7.02.2016;Same Day;CA-12265;Christina Anderson;Consumer;United States;Springfield;Virginia;22153;South;OFF-LA-10001045;Office Supplies;Labels;Permanent Self-Adhesive File Folder Labels for Typewriters by Universal;783;3;0;36018
1731;CA-2014-125136;28.09.2014;3.10.2014;Standard Class;KD-16495;Keith Dawkins;Corporate;United States;Fayetteville;North Carolina;28314;South;OFF-PA-10001457;Office Supplies;Paper;White GlueTop Scratch Pads;96256;8;2;312832
1732;CA-2014-125136;28.09.2014;3.10.2014;Standard Class;KD-16495;Keith Dawkins;Corporate;United States;Fayetteville;North Carolina;28314;South;OFF-PA-10001804;Office Supplies;Paper;Xerox 195;10688;2;2;37408
1733;US-2016-131149;10.07.2016;14.07.2016;Standard Class;LH-17155;Logan Haushalter;Consumer;United States;Dallas;Texas;75081;Central;OFF-ST-10000689;Office Supplies;Storage;Fellowes Strictly Business Drawer File, Letter/Legal Size;33804;3;2;-33804
1734;US-2016-131149;10.07.2016;14.07.2016;Standard Class;LH-17155;Logan Haushalter;Consumer;United States;Dallas;Texas;75081;Central;OFF-AR-10002135;Office Supplies;Art;Boston Heavy-Duty Trimline Electric Pencil Sharpeners;15424;4;2;17352
1735;CA-2017-101483;29.07.2017;1.08.2017;Second Class;AG-10675;Anna Gayman;Consumer;United States;Jacksonville;North Carolina;28540;South;OFF-AP-10002082;Office Supplies;Appliances;Holmes HEPA Air Purifier;34848;2;2;6534
1736;CA-2017-101483;29.07.2017;1.08.2017;Second Class;AG-10675;Anna Gayman;Consumer;United States;Jacksonville;North Carolina;28540;South;TEC-PH-10003442;Technology;Phones;Samsung Replacement EH64AVFWE Premium Headset;22;5;2;1375
1737;CA-2017-101483;29.07.2017;1.08.2017;Second Class;AG-10675;Anna Gayman;Consumer;United States;Jacksonville;North Carolina;28540;South;OFF-AR-10002833;Office Supplies;Art;Newell 322;4368;3;2;3822
1738;CA-2015-130204;3.09.2015;9.09.2015;Standard Class;DB-13120;David Bremer;Corporate;United States;San Francisco;California;94122;West;OFF-ST-10001325;Office Supplies;Storage;Sterilite Officeware Hinged File Box;3144;3;0;84888
1739;CA-2015-130204;3.09.2015;9.09.2015;Standard Class;DB-13120;David Bremer;Corporate;United States;San Francisco;California;94122;West;TEC-AC-10003038;Technology;Accessories;Kingston Digital DataTraveler 16GB USB 2.0;179;2;0;3401
1740;CA-2015-130204;3.09.2015;9.09.2015;Standard Class;DB-13120;David Bremer;Corporate;United States;San Francisco;California;94122;West;TEC-AC-10003590;Technology;Accessories;TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem;12945;5;0;46602
1741;CA-2014-110527;9.08.2014;16.08.2014;Standard Class;ED-13885;Emily Ducich;Home Office;United States;San Diego;California;92037;West;OFF-LA-10000262;Office Supplies;Labels;Avery 494;2088;8;0;96048
1742;CA-2017-152807;30.10.2017;3.11.2017;Standard Class;MC-18100;Mick Crebagga;Consumer;United States;Philadelphia;Pennsylvania;19140;East;OFF-PA-10004355;Office Supplies;Paper;Xerox 231;20736;4;2;72576
1743;CA-2017-152807;30.10.2017;3.11.2017;Standard Class;MC-18100;Mick Crebagga;Consumer;United States;Philadelphia;Pennsylvania;19140;East;FUR-FU-10004415;Furniture;Furnishings;Stacking Tray, Side-Loading, Legal, Smoke;7168;2;2;9856
1744;CA-2017-152807;30.10.2017;3.11.2017;Standard Class;MC-18100;Mick Crebagga;Consumer;United States;Philadelphia;Pennsylvania;19140;East;OFF-ST-10002486;Office Supplies;Storage;Eldon Shelf Savers Cubes and Bins;11168;2;2;-25128
1745;CA-2017-152807;30.10.2017;3.11.2017;Standard Class;MC-18100;Mick Crebagga;Consumer;United States;Philadelphia;Pennsylvania;19140;East;TEC-AC-10001142;Technology;Accessories;First Data FD10 PIN Pad;4424;7;2;-553
1746;CA-2014-133270;6.06.2014;9.06.2014;First Class;BM-11785;Bryan Mills;Consumer;United States;Rochester;New York;14609;East;OFF-AR-10002656;Office Supplies;Art;Sanford Liquid Accent Highlighters;1336;2;0;49432
1747;CA-2016-155670;13.08.2016;17.08.2016;Second Class;EM-14065;Erin Mull;Consumer;United States;Jacksonville;North Carolina;28540;South;OFF-BI-10000138;Office Supplies;Binders;Acco Translucent Poly Ring Binders;11232;8;7;-82368
1748;CA-2016-155670;13.08.2016;17.08.2016;Second Class;EM-14065;Erin Mull;Consumer;United States;Jacksonville;North Carolina;28540;South;OFF-PA-10000249;Office Supplies;Paper;Easy-staple paper;10272;3;2;321
1749;US-2014-157406;25.04.2014;29.04.2014;Standard Class;DA-13450;Dianna Arnett;Home Office;United States;Houston;Texas;77095;Central;OFF-PA-10003543;Office Supplies;Paper;Xerox 1985;10368;2;2;36288
1750;US-2014-157406;25.04.2014;29.04.2014;Standard Class;DA-13450;Dianna Arnett;Home Office;United States;Houston;Texas;77095;Central;OFF-AR-10002221;Office Supplies;Art;12 Colored Short Pencils;624;3;2;546
1751;CA-2015-139094;22.11.2015;27.11.2015;Standard Class;MO-17800;Meg O'Connel;Home Office;United States;San Antonio;Texas;78207;Central;FUR-TA-10004607;Furniture;Tables;Hon 2111 Invitation Series Straight Table;206962;2;3;-325226
1752;CA-2017-168837;14.10.2017;17.10.2017;First Class;JW-15955;Joni Wasserman;Consumer;United States;Oakland;California;94601;West;FUR-FU-10001918;Furniture;Furnishings;C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings;946;2;0;36894
1753;CA-2017-116715;2.12.2017;5.12.2017;First Class;VW-21775;Victoria Wilson;Corporate;United States;San Francisco;California;94122;West;OFF-ST-10004340;Office Supplies;Storage;Fellowes Mobile File Cart, Black;55962;9;0;1510974
1754;CA-2017-116715;2.12.2017;5.12.2017;First Class;VW-21775;Victoria Wilson;Corporate;United States;San Francisco;California;94122;West;OFF-PA-10004475;Office Supplies;Paper;Xerox 1940;10992;2;0;538608
1755;CA-2017-116715;2.12.2017;5.12.2017;First Class;VW-21775;Victoria Wilson;Corporate;United States;San Francisco;California;94122;West;OFF-PA-10003893;Office Supplies;Paper;Xerox 1962;856;2;0;3852
1756;CA-2015-135622;8.12.2015;11.12.2015;Second Class;TT-21460;Tonja Turnell;Home Office;United States;Fort Worth;Texas;76106;Central;OFF-PA-10000100;Office Supplies;Paper;Xerox 1945;360712;11;2;1307581
1757;CA-2015-135622;8.12.2015;11.12.2015;Second Class;TT-21460;Tonja Turnell;Home Office;United States;Fort Worth;Texas;76106;Central;TEC-PH-10001817;Technology;Phones;Wilson Electronics DB Pro Signal Booster;17184;6;2;15036
1758;US-2015-107349;13.07.2015;15.07.2015;First Class;SL-20155;Sara Luxemburg;Home Office;United States;Houston;Texas;77095;Central;OFF-BI-10001765;Office Supplies;Binders;Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges;41568;6;8;-665088
1759;CA-2014-139017;11.05.2014;17.05.2014;Standard Class;RM-19375;Raymond Messe;Consumer;United States;Houston;Texas;77095;Central;TEC-AC-10001013;Technology;Accessories;Logitech ClearChat Comfort/USB Headset H390;46864;2;2;76154
1760;CA-2014-141817;5.01.2014;12.01.2014;Standard Class;MB-18085;Mick Brown;Consumer;United States;Philadelphia;Pennsylvania;19143;East;OFF-AR-10003478;Office Supplies;Art;Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack;19536;3;2;4884
1761;CA-2015-130785;5.09.2015;9.09.2015;Standard Class;AG-10900;Arthur Gainer;Consumer;United States;San Diego;California;92105;West;FUR-BO-10000330;Furniture;Bookcases;Sauder Camden County Barrister Bookcase, Planked Cherry Finish;411332;4;15;-48392
1762;CA-2015-130785;5.09.2015;9.09.2015;Standard Class;AG-10900;Arthur Gainer;Consumer;United States;San Diego;California;92105;West;OFF-BI-10001900;Office Supplies;Binders;DXL Angle-View Binders with Locking Rings, Black;28752;6;2;97038
1763;CA-2015-130785;5.09.2015;9.09.2015;Standard Class;AG-10900;Arthur Gainer;Consumer;United States;San Diego;California;92105;West;FUR-BO-10003159;Furniture;Bookcases;Sauder Camden County Collection Libraries, Planked Cherry Finish;293199;3;15;-206964
1764;CA-2016-110254;4.08.2016;8.08.2016;Standard Class;ML-17755;Max Ludwig;Home Office;United States;Suffolk;Virginia;23434;South;OFF-SU-10002573;Office Supplies;Supplies;"Acme 10"" Easy Grip Assistive Scissors";3506;2;0;10518
1765;CA-2016-110254;4.08.2016;8.08.2016;Standard Class;ML-17755;Max Ludwig;Home Office;United States;Suffolk;Virginia;23434;South;OFF-LA-10004484;Office Supplies;Labels;Avery 476;413;1;0;18998
1766;CA-2016-110254;4.08.2016;8.08.2016;Standard Class;ML-17755;Max Ludwig;Home Office;United States;Suffolk;Virginia;23434;South;FUR-FU-10001591;Furniture;Furnishings;Advantus Panel Wall Certificate Holder - 8.5x11;1098;9;0;46116
1767;CA-2016-110254;4.08.2016;8.08.2016;Standard Class;ML-17755;Max Ludwig;Home Office;United States;Suffolk;Virginia;23434;South;OFF-LA-10002034;Office Supplies;Labels;Avery 478;982;2;0;48118
1768;US-2014-158057;22.03.2014;26.03.2014;Standard Class;CC-12685;Craig Carroll;Consumer;United States;Greensboro;North Carolina;27405;South;OFF-BI-10004410;Office Supplies;Binders;C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack;7644;4;7;-58604
1769;US-2014-158057;22.03.2014;26.03.2014;Standard Class;CC-12685;Craig Carroll;Consumer;United States;Greensboro;North Carolina;27405;South;OFF-BI-10002735;Office Supplies;Binders;GBC Prestige Therm-A-Bind Covers;51465;5;7;-394565
1770;CA-2017-146024;2.03.2017;8.03.2017;Standard Class;SC-20770;Stewart Carmichael;Corporate;United States;Dallas;Texas;75081;Central;OFF-SU-10001225;Office Supplies;Supplies;Staple remover;6976;4;2;-13952
1771;CA-2017-146024;2.03.2017;8.03.2017;Standard Class;SC-20770;Stewart Carmichael;Corporate;United States;Dallas;Texas;75081;Central;OFF-BI-10003291;Office Supplies;Binders;Wilson Jones Leather-Like Binders with DublLock Round Rings;12222;7;8;-201663
1772;CA-2016-129686;27.11.2016;29.11.2016;Second Class;GG-14650;Greg Guthrie;Corporate;United States;Chicago;Illinois;60623;Central;OFF-ST-10004337;Office Supplies;Storage;SAFCO Commercial Wire Shelving, 72h;97984;2;2;-24496
1773;CA-2016-129686;27.11.2016;29.11.2016;Second Class;GG-14650;Greg Guthrie;Corporate;United States;Chicago;Illinois;60623;Central;TEC-AC-10001266;Technology;Accessories;Memorex Micro Travel Drive 8 GB;624;6;2;195
1774;CA-2014-118976;28.04.2014;3.05.2014;Standard Class;MY-18295;Muhammed Yedwab;Corporate;United States;Baltimore;Maryland;21215;East;OFF-BI-10001628;Office Supplies;Binders;"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity";2086;2;0;9387
1775;CA-2014-118976;28.04.2014;3.05.2014;Standard Class;MY-18295;Muhammed Yedwab;Corporate;United States;Baltimore;Maryland;21215;East;OFF-ST-10000877;Office Supplies;Storage;Recycled Steel Personal File for Standard File Folders;49761;9;0;1293786
1776;CA-2014-118976;28.04.2014;3.05.2014;Standard Class;MY-18295;Muhammed Yedwab;Corporate;United States;Baltimore;Maryland;21215;East;OFF-AR-10004752;Office Supplies;Art;Blackstonian Pencils;534;2;0;14952
1777;CA-2014-118976;28.04.2014;3.05.2014;Standard Class;MY-18295;Muhammed Yedwab;Corporate;United States;Baltimore;Maryland;21215;East;OFF-LA-10000452;Office Supplies;Labels;Avery 488;315;1;0;1512
1778;CA-2015-105347;24.11.2015;28.11.2015;Standard Class;DP-13000;Darren Powers;Consumer;United States;Los Angeles;California;90004;West;OFF-PA-10000675;Office Supplies;Paper;Xerox 1919;36891;9;0;1807659
1779;CA-2015-105347;24.11.2015;28.11.2015;Standard Class;DP-13000;Darren Powers;Consumer;United States;Los Angeles;California;90004;West;OFF-AR-10003045;Office Supplies;Art;Prang Colored Pencils;147;5;0;6615
1780;CA-2016-124667;11.11.2016;16.11.2016;Standard Class;BD-11770;Bryan Davis;Consumer;United States;New York City;New York;10011;East;TEC-AC-10003447;Technology;Accessories;Micropad Numeric Keypads;5997;3;0;149925
1781;CA-2016-124667;11.11.2016;16.11.2016;Standard Class;BD-11770;Bryan Davis;Consumer;United States;New York City;New York;10011;East;OFF-ST-10002276;Office Supplies;Storage;Safco Steel Mobile File Cart;8336;1;0;2084
1782;CA-2015-111094;9.07.2015;13.07.2015;Standard Class;CB-12535;Claudia Bergmann;Corporate;United States;Franklin;Massachusetts;2038;East;OFF-PA-10001609;Office Supplies;Paper;Tops Wirebound Message Log Books;658;2;0;30268
1783;CA-2015-111094;9.07.2015;13.07.2015;Standard Class;CB-12535;Claudia Bergmann;Corporate;United States;Franklin;Massachusetts;2038;East;OFF-BI-10001597;Office Supplies;Binders;"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue";12294;3;0;590112
1784;CA-2017-166317;22.09.2017;26.09.2017;Standard Class;JE-15610;Jim Epp;Corporate;United States;Milwaukee;Wisconsin;53209;Central;OFF-PA-10004475;Office Supplies;Paper;Xerox 1940;21984;4;0;1077216
1785;CA-2017-166317;22.09.2017;26.09.2017;Standard Class;JE-15610;Jim Epp;Corporate;United States;Milwaukee;Wisconsin;53209;Central;TEC-AC-10004510;Technology;Accessories;Logitech Desktop MK120 Mouse and keyboard Combo;9816;6;0;9816
1786;CA-2017-166317;22.09.2017;26.09.2017;Standard Class;JE-15610;Jim Epp;Corporate;United States;Milwaukee;Wisconsin;53209;Central;OFF-BI-10002976;Office Supplies;Binders;ACCOHIDE Binder by Acco;3304;8;0;155288
